year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop_sex0_age999,totpop_sex0_age0to4,totpop_sex0_age5to9,totpop_sex0_age10to14,totpop_sex0_age15to19,totpop_sex0_age20to24,totpop_sex0_age25to29,totpop_sex0_age30to34,totpop_sex0_age35to39,totpop_sex0_age40to44,totpop_sex0_age45to49,totpop_sex0_age50to54,totpop_sex0_age55to59,totpop_sex0_age60to64,totpop_sex0_age65to69,totpop_sex0_age70to74,totpop_sex0_age75to79,totpop_sex0_age80to84,totpop_sex0_age85plus,totpop_sex0_medage
Id,Year,Id,Hispanic Origin,Id,Id2,Geography,Total; Both Sexes; Total,Total; Both Sexes; Under 5 years,Total; Both Sexes; 5 to 9 years,Total; Both Sexes; 10 to 14 years,Total; Both Sexes; 15 to 19 years,Total; Both Sexes; 20 to 24 years,Total; Both Sexes; 25 to 29 years,Total; Both Sexes; 30 to 34 years,Total; Both Sexes; 35 to 39 years,Total; Both Sexes; 40 to 44 years,Total; Both Sexes; 45 to 49 years,Total; Both Sexes; 50 to 54 years,Total; Both Sexes; 55 to 59 years,Total; Both Sexes; 60 to 64 years,Total; Both Sexes; 65 to 69 years,Total; Both Sexes; 70 to 74 years,Total; Both Sexes; 75 to 79 years,Total; Both Sexes; 80 to 84 years,Total; Both Sexes; 85 years and over,Total; Both Sexes; Median age (years)
est72010,"July 1, 2010",hisp,Hispanic,0400000US49,49,Utah,360660,45752,41560,36974,33923,31950,31492,30879,27681,22309,17518,13378,9460,6586,4196,2853,1948,1270,931,23.5
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US49,49,Utah,2414600,218563,208785,192491,186453,195909,197204,186815,152011,133231,136955,139266,124915,102064,75889,56352,44062,33302,30333,30.2
est72010,"July 1, 2010",totpop,Total,0400000US49,49,Utah,2775260,264315,250345,229465,220376,227859,228696,217694,179692,155540,154473,152644,134375,108650,80085,59205,46010,34572,31264,29.3
est72011,"July 1, 2011",hisp,Hispanic,0400000US49,49,Utah,369772,46139,42396,38198,34283,32689,31486,31154,28371,23491,18266,14133,10061,7156,4511,3024,2034,1343,1037,23.6
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US49,49,Utah,2445658,216268,211365,196775,183926,202170,191468,191846,155982,138450,133442,140586,128692,108389,78061,58229,45031,33726,31252,30.5
est72011,"July 1, 2011",totpop,Total,0400000US49,49,Utah,2815430,262407,253761,234973,218209,234859,222954,223000,184353,161941,151708,154719,138753,115545,82572,61253,47065,35069,32289,29.6
est72012,"July 1, 2012",hisp,Hispanic,0400000US49,49,Utah,378005,45790,43153,39158,34716,33814,31308,31476,28891,24497,19163,14738,10868,7547,4982,3200,2169,1400,1135,23.8
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US49,49,Utah,2476217,212628,214386,200059,183669,208529,185350,194185,163222,142261,130933,140556,132308,110277,84951,60912,46001,34136,31854,30.9
est72012,"July 1, 2012",totpop,Total,0400000US49,49,Utah,2854222,258418,257539,239217,218385,242343,216658,225661,192113,166758,150096,155294,143176,117824,89933,64112,48170,35536,32989,29.9
est72013,"July 1, 2013",hisp,Hispanic,0400000US49,49,Utah,387984,45908,44188,40456,35533,34976,31265,31632,29497,25517,20018,15536,11477,8126,5457,3398,2308,1464,1228,23.9
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US49,49,Utah,2511977,210161,216317,204204,186664,212333,182673,195274,171672,145946,129018,140120,135023,114159,89017,65047,47375,34503,32471,31.1
est72013,"July 1, 2013",totpop,Total,0400000US49,49,Utah,2899961,256069,260505,244660,222197,247309,213938,226906,201169,171463,149036,155656,146500,122285,94474,68445,49683,35967,33699,30.1
est72014,"July 1, 2014",hisp,Hispanic,0400000US49,49,Utah,396153,45694,44736,41296,36366,35688,31700,31470,29838,26235,20853,16371,12317,8679,5902,3644,2460,1563,1341,24.2
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US49,49,Utah,2542518,208167,216023,207645,188757,212928,183813,193933,179326,149238,129796,138796,136323,118416,93670,68823,48825,34846,33193,31.4
est72014,"July 1, 2014",totpop,Total,0400000US49,49,Utah,2938671,253861,260759,248941,225123,248616,215513,225403,209164,175473,150649,155167,148640,127095,99572,72467,51285,36409,34534,30.4
est72015,"July 1, 2015",hisp,Hispanic,0400000US49,49,Utah,407460,46062,45759,42026,37633,36690,32761,31433,30551,26889,21883,17189,13194,9325,6405,3918,2617,1672,1453,24.4
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US49,49,Utah,2577457,206404,215653,210311,193062,213557,186814,191127,186975,152730,133383,136154,138017,122657,99338,71718,50273,35440,33844,31.7
est72015,"July 1, 2015",totpop,Total,0400000US49,49,Utah,2984917,252466,261412,252337,230695,250247,219575,222560,217526,179619,155266,153343,151211,131982,105743,75636,52890,37112,35297,30.6
est72016,"July 1, 2016",hisp,Hispanic,0400000US49,49,Utah,420667,46482,46574,42974,39219,37685,34302,31821,31180,27827,23002,18133,14001,10052,6962,4252,2819,1775,1607,24.7
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US49,49,Utah,2623654,206856,215038,213888,197736,213559,195792,188385,193380,157267,139025,132984,139538,126820,106047,74050,52219,36310,34760,31.9
est72016,"July 1, 2016",totpop,Total,0400000US49,49,Utah,3044321,253338,261612,256862,236955,251244,230094,220206,224560,185094,162027,151117,153539,136872,113009,78302,55038,38085,36367,30.8
est72017,"July 1, 2017",hisp,Hispanic,0400000US49,49,Utah,434288,47465,46768,44303,40509,38705,36076,32197,31762,28648,24240,19198,14677,10885,7409,4799,2963,1961,1723,24.9
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US49,49,Utah,2667545,207735,212412,217848,201644,214971,204038,185112,197057,165080,143240,130854,140001,130836,108135,80918,54785,37327,35552,32.1
est72017,"July 1, 2017",totpop,Total,0400000US49,49,Utah,3101833,255200,259180,262151,242153,253676,240114,217309,228819,193728,167480,150052,154678,141721,115544,85717,57748,39288,37275,30.9
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US50,50,Vermont,9208,799,792,762,1185,1128,713,615,537,518,538,442,364,288,163,93,105,80,86,24.6
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US50,50,Vermont,616533,31153,33862,36875,44827,42723,34728,33566,35821,41483,49572,52051,48375,40946,29227,20055,15855,12703,12711,41.8
cen42010,"April 1, 2010 Census",totpop,Total,0400000US50,50,Vermont,625741,31952,34654,37637,46012,43851,35441,34181,36358,42001,50110,52493,48739,41234,29390,20148,15960,12783,12797,41.5
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US50,50,Vermont,9208,799,792,762,1185,1128,713,615,537,518,538,442,364,288,163,93,105,80,86,24.6
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US50,50,Vermont,616533,31153,33862,36876,44827,42722,34728,33567,35821,41484,49572,52049,48375,40946,29227,20055,15855,12703,12711,41.8
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US50,50,Vermont,625741,31952,34654,37638,46012,43850,35441,34182,36358,42002,50110,52491,48739,41234,29390,20148,15960,12783,12797,41.5
est72010,"July 1, 2010",hisp,Hispanic,0400000US50,50,Vermont,9292,797,788,766,1197,1164,728,622,541,524,530,447,367,288,170,92,106,79,86,24.6
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US50,50,Vermont,616550,31160,33729,36727,44923,42735,34738,33686,35412,41295,49147,52042,48542,41408,29443,20260,15835,12693,12775,41.8
est72010,"July 1, 2010",totpop,Total,0400000US50,50,Vermont,625842,31957,34517,37493,46120,43899,35466,34308,35953,41819,49677,52489,48909,41696,29613,20352,15941,12772,12861,41.6
est72011,"July 1, 2011",hisp,Hispanic,0400000US50,50,Vermont,9658,782,798,793,1211,1194,800,703,565,565,532,456,376,321,199,92,103,80,88,25.3
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US50,50,Vermont,616552,30748,33365,36203,44823,42838,34705,34386,33847,40593,46989,51921,49105,43751,30330,21193,15918,12716,13121,42.1
est72011,"July 1, 2011",totpop,Total,0400000US50,50,Vermont,626210,31530,34163,36996,46034,44032,35505,35089,34412,41158,47521,52377,49481,44072,30529,21285,16021,12796,13209,41.9
est72012,"July 1, 2012",hisp,Hispanic,0400000US50,50,Vermont,9974,763,842,800,1216,1198,856,775,596,576,530,482,406,327,219,113,87,94,94,25.9
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US50,50,Vermont,615632,30215,33217,35508,44162,43308,34566,34743,33194,39512,45123,51108,49706,43764,33252,22189,16046,12638,13381,42.4
est72012,"July 1, 2012",totpop,Total,0400000US50,50,Vermont,625606,30978,34059,36308,45378,44506,35422,35518,33790,40088,45653,51590,50112,44091,33471,22302,16133,12732,13475,42.2
est72013,"July 1, 2013",hisp,Hispanic,0400000US50,50,Vermont,10431,781,862,827,1224,1255,917,854,664,578,550,512,424,331,245,134,82,93,98,26.4
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US50,50,Vermont,615613,29863,32813,34939,43445,44156,34691,35160,33285,38332,43070,50059,50094,44353,34786,23958,16413,12554,13642,42.7
est72013,"July 1, 2013",totpop,Total,0400000US50,50,Vermont,626044,30644,33675,35766,44669,45411,35608,36014,33949,38910,43620,50571,50518,44684,35031,24092,16495,12647,13740,42.4
est72014,"July 1, 2014",hisp,Hispanic,0400000US50,50,Vermont,10754,790,846,854,1221,1324,971,909,702,609,543,510,449,323,278,137,87,91,110,26.9
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US50,50,Vermont,614911,29866,32117,34349,42838,44988,34601,35305,33384,36786,41484,48957,50248,45079,36587,25231,16798,12451,13842,42.9
est72014,"July 1, 2014",totpop,Total,0400000US50,50,Vermont,625665,30656,32963,35203,44059,46312,35572,36214,34086,37395,42027,49467,50697,45402,36865,25368,16885,12542,13952,42.6
est72015,"July 1, 2015",hisp,Hispanic,0400000US50,50,Vermont,11109,830,860,829,1236,1353,1046,957,731,632,555,535,439,351,299,160,84,89,123,27.3
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US50,50,Vermont,613346,29713,31561,33638,42121,45446,34696,35083,33844,35279,40384,47598,49851,45848,38211,26477,17217,12463,13916,43.1
est72015,"July 1, 2015",totpop,Total,0400000US50,50,Vermont,624455,30543,32421,34467,43357,46799,35742,36040,34575,35911,40939,48133,50290,46199,38510,26637,17301,12552,14039,42.7
est72016,"July 1, 2016",hisp,Hispanic,0400000US50,50,Vermont,11552,899,848,843,1265,1373,1081,1022,791,666,587,550,460,351,321,189,86,94,126,27.8
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US50,50,Vermont,611802,29367,31055,33152,41490,45327,35136,35046,34370,33604,39814,45407,49800,46248,40128,27231,18078,12533,14016,43.2
est72016,"July 1, 2016",totpop,Total,0400000US50,50,Vermont,623354,30266,31903,33995,42755,46700,36217,36068,35161,34270,40401,45957,50260,46599,40449,27420,18164,12627,14142,42.8
est72017,"July 1, 2017",hisp,Hispanic,0400000US50,50,Vermont,12060,968,851,894,1258,1432,1080,1104,869,695,623,537,497,391,319,211,107,78,146,28.0
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US50,50,Vermont,611597,29067,30652,33076,40608,44872,35566,35230,35097,32990,38877,43613,49000,46941,40183,29953,19038,12708,14126,43.3
est72017,"July 1, 2017",totpop,Total,0400000US50,50,Vermont,623657,30035,31503,33970,41866,46304,36646,36334,35966,33685,39500,44150,49497,47332,40502,30164,19145,12786,14272,42.9
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US51,51,Virginia,631825,68436,57654,49956,49702,59924,66275,63862,54688,45736,37443,27746,18415,12246,7658,4999,3284,2098,1703,27.3
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US51,51,Virginia,7369199,441189,454195,461290,501263,512167,498067,462215,485375,523129,583712,565099,494180,430123,312644,224503,170645,128703,120700,38.8
cen42010,"April 1, 2010 Census",totpop,Total,0400000US51,51,Virginia,8001024,509625,511849,511246,550965,572091,564342,526077,540063,568865,621155,592845,512595,442369,320302,229502,173929,130801,122403,37.5
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US51,51,Virginia,631833,68437,57656,49957,49703,59924,66275,63865,54688,45736,37443,27746,18415,12246,7658,4999,3284,2098,1703,27.3
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US51,51,Virginia,7369210,441190,454196,461290,501264,512169,498068,462217,485374,523128,583712,565100,494182,430125,312645,224507,170643,128703,120697,38.8
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US51,51,Virginia,8001043,509627,511852,511247,550967,572093,564343,526082,540062,568864,621155,592846,512597,442371,320303,229506,173927,130801,122400,37.5
est72010,"July 1, 2010",hisp,Hispanic,0400000US51,51,Virginia,638193,68865,58527,50422,50309,59799,66367,64588,55379,46249,37952,28266,18828,12543,7814,5095,3322,2129,1739,27.4
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US51,51,Virginia,7387013,441585,453878,461828,500231,513878,500284,465966,482285,523071,582300,566700,497600,433882,315025,226446,170999,129248,121807,38.8
est72010,"July 1, 2010",totpop,Total,0400000US51,51,Virginia,8025206,510450,512405,512250,550540,573677,566651,530554,537664,569320,620252,594966,516428,446425,322839,231541,174321,131377,123546,37.5
est72011,"July 1, 2011",hisp,Hispanic,0400000US51,51,Virginia,663077,70193,61993,52684,52012,59720,66528,67283,57866,48407,40077,30151,20639,13771,8527,5459,3571,2256,1940,27.7
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US51,51,Virginia,7444471,441674,452670,463726,494314,521965,507058,480013,466448,523694,569956,572884,509090,451857,324718,234904,173700,130180,125620,38.9
est72011,"July 1, 2011",totpop,Total,0400000US51,51,Virginia,8107548,511867,514663,516410,546326,581685,573586,547296,524314,572101,610033,603035,529729,465628,333245,240363,177271,132436,127560,37.5
est72012,"July 1, 2012",hisp,Hispanic,0400000US51,51,Virginia,686554,70948,65322,55107,53187,59556,65918,69371,60813,50889,41840,32418,22650,14863,9511,5772,3834,2386,2169,28.0
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US51,51,Virginia,7502102,440641,454035,463520,489106,527775,511629,492561,461228,521546,556798,574370,522510,447551,354083,246499,177533,131061,129656,39.1
est72012,"July 1, 2012",totpop,Total,0400000US51,51,Virginia,8188656,511589,519357,518627,542293,587331,577547,561932,522041,572435,598638,606788,545160,462414,363594,252271,181367,133447,131825,37.6
est72013,"July 1, 2013",hisp,Hispanic,0400000US51,51,Virginia,709720,72156,68415,57600,54434,60067,64909,70516,63716,53343,43697,34454,24574,16119,10373,6275,4127,2570,2375,28.3
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US51,51,Virginia,7551969,438354,454447,463088,483998,533787,516246,503255,462842,514219,541085,575650,533157,451796,369781,262989,182761,131987,132527,39.1
est72013,"July 1, 2013",totpop,Total,0400000US51,51,Virginia,8261689,510510,522862,520688,538432,593854,581155,573771,526558,567562,584782,610104,557731,467915,380154,269264,186888,134557,134902,37.7
est72014,"July 1, 2014",hisp,Hispanic,0400000US51,51,Virginia,728828,73355,69465,59950,55808,60939,63944,70316,65601,55657,45226,36523,26504,17528,11300,6824,4459,2795,2634,28.6
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US51,51,Virginia,7588074,438016,450047,462712,479910,535563,521607,509046,468420,501573,525488,575450,539421,460090,386329,275913,189797,132804,135888,39.2
est72014,"July 1, 2014",totpop,Total,0400000US51,51,Virginia,8316902,511371,519512,522662,535718,596502,585551,579362,534021,557230,570714,611973,565925,477618,397629,282737,194256,135599,138522,37.8
est72015,"July 1, 2015",hisp,Hispanic,0400000US51,51,Virginia,749933,75515,70885,62254,57412,62280,63187,69004,68100,57699,47152,38307,28566,18963,12382,7512,4781,3041,2893,28.7
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US51,51,Virginia,7616834,436267,447625,458520,479158,530554,527101,510833,477561,487235,518542,569220,545233,470354,402355,286506,196160,134532,139078,39.3
est72015,"July 1, 2015",totpop,Total,0400000US51,51,Virginia,8366767,511782,518510,520774,536570,592834,590288,579837,545661,544934,565694,607527,573799,489317,414737,294018,200941,137573,141971,38.0
est72016,"July 1, 2016",hisp,Hispanic,0400000US51,51,Virginia,771706,77388,71813,65045,59335,63469,62979,68560,69890,59600,49054,39986,30454,20658,13542,8261,5141,3302,3229,28.9
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US51,51,Virginia,7642674,434501,445505,456320,479495,523449,531325,513298,488726,469874,517622,555757,549851,480303,418421,295359,203677,137324,141867,39.4
est72016,"July 1, 2016",totpop,Total,0400000US51,51,Virginia,8414380,511889,517318,521365,538830,586918,594304,581858,558616,529474,566676,595743,580305,500961,431963,303620,208818,140626,145096,38.1
est72017,"July 1, 2017",hisp,Hispanic,0400000US51,51,Virginia,795323,79493,72418,68015,61749,64587,63862,67811,71181,61942,51354,41442,32419,22586,14625,9178,5508,3568,3585,29.0
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US51,51,Virginia,7674697,432181,442805,456453,478190,518220,536822,516775,498253,462356,514228,541979,550103,491368,414140,321575,213898,140402,144949,39.6
est72017,"July 1, 2017",totpop,Total,0400000US51,51,Virginia,8470020,511674,515223,524468,539939,582807,600684,584586,569434,524298,565582,583421,582522,513954,428765,330753,219406,143970,148534,38.2
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US53,53,Washington,755790,95403,84275,76422,71660,68652,69877,65416,57705,46683,36705,28216,19613,13583,8584,5373,3546,2343,1734,23.7
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US53,53,Washington,5968750,344254,345602,361811,390468,392860,410521,387967,390902,413015,456204,467080,433465,368504,261890,181373,138522,108775,115537,39.5
cen42010,"April 1, 2010 Census",totpop,Total,0400000US53,53,Washington,6724540,439657,429877,438233,462128,461512,480398,453383,448607,459698,492909,495296,453078,382087,270474,186746,142068,111118,117271,37.3
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US53,53,Washington,755790,95403,84275,76422,71660,68652,69877,65416,57705,46683,36705,28216,19613,13583,8584,5373,3546,2343,1734,23.7
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US53,53,Washington,5968755,344254,345602,361812,390469,392860,410521,387967,390903,413015,456204,467080,433465,368504,261892,181373,138522,108775,115537,39.5
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US53,53,Washington,6724545,439657,429877,438234,462129,461512,480398,453383,448608,459698,492909,495296,453078,382087,270476,186746,142068,111118,117271,37.3
est72010,"July 1, 2010",hisp,Hispanic,0400000US53,53,Washington,761471,96229,84986,77038,72057,68737,69772,65803,58077,47270,37072,28616,20018,13842,8723,5488,3591,2365,1787,23.7
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US53,53,Washington,5979915,344696,345085,361592,387283,394761,411526,390700,388636,414117,453712,467355,435887,372731,264700,183162,138593,109057,116322,39.6
est72010,"July 1, 2010",totpop,Total,0400000US53,53,Washington,6741386,440925,430071,438630,459340,463498,481298,456503,446713,461387,490784,495971,455905,386573,273423,188650,142184,111422,118109,37.3
est72011,"July 1, 2011",hisp,Hispanic,0400000US53,53,Washington,784799,98152,88050,79454,73258,70222,70135,67548,59379,49887,38549,30144,21574,14958,9352,5887,3794,2469,1987,23.8
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US53,53,Washington,6034356,346155,345110,360180,375519,407306,416900,403356,379456,419753,439735,468419,444310,392859,275887,191030,140317,109633,118431,39.8
est72011,"July 1, 2011",totpop,Total,0400000US53,53,Washington,6819155,444307,433160,439634,448777,477528,487035,470904,438835,469640,478284,498563,465884,407817,285239,196917,144111,112102,120418,37.4
est72012,"July 1, 2012",hisp,Hispanic,0400000US53,53,Washington,806587,98338,91676,81216,74349,72254,69976,69153,60843,52322,40106,31777,23190,15837,10421,6303,4042,2610,2174,24.0
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US53,53,Washington,6084312,345179,348113,357156,367554,414560,419419,415391,380137,418998,427174,465500,452101,393787,303577,201767,143416,109623,120860,39.9
est72012,"July 1, 2012",totpop,Total,0400000US53,53,Washington,6890899,443517,439789,438372,441903,486814,489395,484544,440980,471320,467280,497277,475291,409624,313998,208070,147458,112233,123034,37.5
est72013,"July 1, 2013",hisp,Hispanic,0400000US53,53,Washington,828740,98037,95342,83258,75488,74484,70392,70494,62405,54081,42104,33362,24705,16842,11409,6837,4328,2774,2398,24.1
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US53,53,Washington,6134670,344612,351158,354402,363809,416818,424511,426377,386375,413176,415753,462541,455735,402573,319202,216813,148473,109472,122870,40.0
